time,ticker,type,tradePrice,quantity,percentage,benefit,seed,cash,ticker_cash,ticker_quantity,ticker_meanPrice,tradeCash,preMean
2023-05-01 18:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6257,68.6168,11.0088,23.68,0.465,0.0,0.465
2023-05-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6233,68.6168,11.0065,23.68,0.465,0.0,0.465
2023-05-01 18:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6304,68.6168,11.0136,23.68,0.465,0.0,0.465
2023-05-01 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6186,68.6168,11.0017,23.68,0.465,0.0,0.465
2023-05-01 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.628,68.6168,11.0112,23.68,0.465,0.0,0.465
2023-05-01 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6304,68.6168,11.0136,23.68,0.465,0.0,0.465
2023-05-01 18:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6257,68.6168,11.0088,23.68,0.465,0.0,0.465
2023-05-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6304,68.6168,11.0136,23.68,0.465,0.0,0.465
2023-05-01 19:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6257,68.6168,11.0088,23.68,0.465,0.0,0.465
2023-05-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6328,68.6168,11.0159,23.68,0.465,0.0,0.465
2023-05-01 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6257,68.6168,11.0088,23.68,0.465,0.0,0.465
2023-05-01 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.628,68.6168,11.0112,23.68,0.465,0.0,0.465
2023-05-01 19:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6186,68.6168,11.0017,23.68,0.465,0.0,0.465
2023-05-01 19:30:00,XRPUSDT,Action.SELL,0.4646,8.0,-0.4857,-0.0181,79.6037,72.3188,7.2849,15.68,0.465,3.7168,0.465
2023-05-01 19:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6037,72.3188,7.2849,15.68,0.465,0.0,0.465
2023-05-01 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.61,72.3188,7.2912,15.68,0.465,0.0,0.465
2023-05-01 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6084,72.3188,7.2896,15.68,0.465,0.0,0.465
2023-05-01 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.6084,72.3188,7.2896,15.68,0.465,0.0,0.465
2023-05-01 19:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.61,72.3188,7.2912,15.68,0.465,0.0,0.465
2023-05-01 20:00:00,XRPUSDT,Action.BUY,0.4652,10.0,0.0,0.0,79.5945,67.6668,11.9277,25.64,0.4651,4.652,0.465
2023-05-01 20:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5919,67.6668,11.9252,25.64,0.4651,0.0,0.4651
2023-05-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5817,67.6668,11.9149,25.64,0.4651,0.0,0.4651
2023-05-01 20:15:00,XRPUSDT,Action.SELL,0.4644,8.0,-0.5499,-0.0205,79.5591,71.3671,8.192,17.64,0.4651,3.7152,0.4651
2023-05-01 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5662,71.3671,8.1991,17.64,0.4651,0.0,0.4651
2023-05-01 20:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5732,71.3671,8.2061,17.64,0.4651,0.0,0.4651
2023-05-01 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5715,71.3671,8.2044,17.64,0.4651,0.0,0.4651
2023-05-01 20:35:00,XRPUSDT,Action.BUY,0.4651,10.0,0.0,0.0,79.5529,66.7161,12.8368,27.6,0.4651,4.651,0.4651
2023-05-01 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5584,66.7161,12.8423,27.6,0.4651,0.0,0.4651
2023-05-01 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5556,66.7161,12.8395,27.6,0.4651,0.0,0.4651
2023-05-01 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5556,66.7161,12.8395,27.6,0.4651,0.0,0.4651
2023-05-01 20:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5529,66.7161,12.8368,27.6,0.4651,0.0,0.4651
2023-05-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5418,66.7161,12.8257,27.6,0.4651,0.0,0.4651
2023-05-01 21:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5501,66.7161,12.834,27.6,0.4651,0.0,0.4651
2023-05-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5611,66.7161,12.845,27.6,0.4651,0.0,0.4651
2023-05-01 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5694,66.7161,12.8533,27.6,0.4651,0.0,0.4651
2023-05-01 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5473,66.7161,12.8312,27.6,0.4651,0.0,0.4651
2023-05-01 21:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5556,66.7161,12.8395,27.6,0.4651,0.0,0.4651
2023-05-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5556,66.7161,12.8395,27.6,0.4651,0.0,0.4651
2023-05-01 21:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5943,66.7161,12.8782,27.6,0.4651,0.0,0.4651
2023-05-01 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5943,66.7161,12.8782,27.6,0.4651,0.0,0.4651
2023-05-01 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.586,66.7161,12.8699,27.6,0.4651,0.0,0.4651
2023-05-01 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.586,66.7161,12.8699,27.6,0.4651,0.0,0.4651
2023-05-01 21:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5832,66.7161,12.8671,27.6,0.4651,0.0,0.4651
2023-05-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5832,66.7161,12.8671,27.6,0.4651,0.0,0.4651
2023-05-01 22:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5832,66.7161,12.8671,27.6,0.4651,0.0,0.4651
2023-05-01 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5777,66.7161,12.8616,27.6,0.4651,0.0,0.4651
2023-05-01 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5667,66.7161,12.8506,27.6,0.4651,0.0,0.4651
2023-05-01 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5667,66.7161,12.8506,27.6,0.4651,0.0,0.4651
2023-05-01 22:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5639,66.7161,12.8478,27.6,0.4651,0.0,0.4651
2023-05-01 22:30:00,XRPUSDT,Action.SELL,0.4644,8.0,-0.5499,-0.0205,79.5187,70.4164,9.1022,19.6,0.4651,3.7152,0.4651
2023-05-01 22:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5187,70.4164,9.1022,19.6,0.4651,0.0,0.4651
2023-05-01 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.503,70.4164,9.0866,19.6,0.4651,0.0,0.4651
2023-05-01 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5246,70.4164,9.1081,19.6,0.4651,0.0,0.4651
2023-05-01 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5246,70.4164,9.1081,19.6,0.4651,0.0,0.4651
2023-05-01 22:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.501,70.4164,9.0846,19.6,0.4651,0.0,0.4651
2023-05-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4971,70.4164,9.0807,19.6,0.4651,0.0,0.4651
2023-05-01 23:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.505,70.4164,9.0885,19.6,0.4651,0.0,0.4651
2023-05-01 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.505,70.4164,9.0885,19.6,0.4651,0.0,0.4651
2023-05-01 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.5167,70.4164,9.1003,19.6,0.4651,0.0,0.4651
2023-05-01 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4873,70.4164,9.0709,19.6,0.4651,0.0,0.4651
2023-05-01 23:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.501,70.4164,9.0846,19.6,0.4651,0.0,0.4651
2023-05-01 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4991,70.4164,9.0826,19.6,0.4651,0.0,0.4651
2023-05-01 23:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4971,70.4164,9.0807,19.6,0.4651,0.0,0.4651
2023-05-01 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4834,70.4164,9.067,19.6,0.4651,0.0,0.4651
2023-05-01 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4893,70.4164,9.0728,19.6,0.4651,0.0,0.4651
2023-05-01 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4893,70.4164,9.0728,19.6,0.4651,0.0,0.4651
2023-05-01 23:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4814,70.4164,9.065,19.6,0.4651,0.0,0.4651
2023-05-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4677,70.4164,9.0513,19.6,0.4651,0.0,0.4651
2023-05-02 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4599,70.4164,9.0434,19.6,0.4651,0.0,0.4651
2023-05-02 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4481,70.4164,9.0317,19.6,0.4651,0.0,0.4651
2023-05-02 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4481,70.4164,9.0317,19.6,0.4651,0.0,0.4651
2023-05-02 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4285,70.4164,9.0121,19.6,0.4651,0.0,0.4651
2023-05-02 00:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4089,70.4164,8.9925,19.6,0.4651,0.0,0.4651
2023-05-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4207,70.4164,9.0042,19.6,0.4651,0.0,0.4651
2023-05-02 00:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4168,70.4164,9.0003,19.6,0.4651,0.0,0.4651
2023-05-02 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4148,70.4164,8.9984,19.6,0.4651,0.0,0.4651
2023-05-02 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4324,70.4164,9.016,19.6,0.4651,0.0,0.4651
2023-05-02 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4383,70.4164,9.0219,19.6,0.4651,0.0,0.4651
2023-05-02 00:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4383,70.4164,9.0219,19.6,0.4651,0.0,0.4651
2023-05-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.454,70.4164,9.0376,19.6,0.4651,0.0,0.4651
2023-05-02 01:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4168,70.4164,9.0003,19.6,0.4651,0.0,0.4651
2023-05-02 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3893,70.4164,8.9729,19.6,0.4651,0.0,0.4651
2023-05-02 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4089,70.4164,8.9925,19.6,0.4651,0.0,0.4651
2023-05-02 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3795,70.4164,8.9631,19.6,0.4651,0.0,0.4651
2023-05-02 01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3893,70.4164,8.9729,19.6,0.4651,0.0,0.4651
2023-05-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4128,70.4164,8.9964,19.6,0.4651,0.0,0.4651
2023-05-02 01:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4109,70.4164,8.9944,19.6,0.4651,0.0,0.4651
2023-05-02 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4128,70.4164,8.9964,19.6,0.4651,0.0,0.4651
2023-05-02 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4089,70.4164,8.9925,19.6,0.4651,0.0,0.4651
2023-05-02 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4266,70.4164,9.0101,19.6,0.4651,0.0,0.4651
2023-05-02 01:55:00,XRPUSDT,Action.BUY,0.4607,10.0,0.0,0.0,79.4277,65.8094,13.6183,29.56,0.4636,4.607,0.4651
2023-05-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4337,65.8094,13.6242,29.56,0.4636,0.0,0.4636
2023-05-02 02:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4248,65.8094,13.6153,29.56,0.4636,0.0,0.4636
2023-05-02 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4159,65.8094,13.6065,29.56,0.4636,0.0,0.4636
2023-05-02 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4011,65.8094,13.5917,29.56,0.4636,0.0,0.4636
2023-05-02 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3982,65.8094,13.5887,29.56,0.4636,0.0,0.4636
2023-05-02 02:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.345,65.8094,13.5355,29.56,0.4636,0.0,0.4636
2023-05-02 02:30:00,XRPUSDT,Action.SELL,0.4588,8.0,-1.4312,-0.0531,79.3569,69.4652,9.8917,21.56,0.4636,3.6704,0.4636
2023-05-02 02:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3634,69.4652,9.8982,21.56,0.4636,0.0,0.4636
2023-05-02 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3677,69.4652,9.9025,21.56,0.4636,0.0,0.4636
2023-05-02 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3741,69.4652,9.909,21.56,0.4636,0.0,0.4636
2023-05-02 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3677,69.4652,9.9025,21.56,0.4636,0.0,0.4636
2023-05-02 02:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3612,69.4652,9.896,21.56,0.4636,0.0,0.4636
2023-05-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3569,69.4652,9.8917,21.56,0.4636,0.0,0.4636
2023-05-02 03:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3655,69.4652,9.9004,21.56,0.4636,0.0,0.4636
2023-05-02 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3612,69.4652,9.896,21.56,0.4636,0.0,0.4636
2023-05-02 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3526,69.4652,9.8874,21.56,0.4636,0.0,0.4636
2023-05-02 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.372,69.4652,9.9068,21.56,0.4636,0.0,0.4636
2023-05-02 03:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3785,69.4652,9.9133,21.56,0.4636,0.0,0.4636
2023-05-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3547,69.4652,9.8896,21.56,0.4636,0.0,0.4636
2023-05-02 03:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3547,69.4652,9.8896,21.56,0.4636,0.0,0.4636
2023-05-02 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3461,69.4652,9.8809,21.56,0.4636,0.0,0.4636
2023-05-02 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.372,69.4652,9.9068,21.56,0.4636,0.0,0.4636
2023-05-02 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3785,69.4652,9.9133,21.56,0.4636,0.0,0.4636
2023-05-02 03:55:00,XRPUSDT,Action.BUY,0.4602,10.0,0.0,0.0,79.3687,64.8632,14.5055,31.52,0.4625,4.602,0.4636
2023-05-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3907,64.8632,14.5276,31.52,0.4625,0.0,0.4625
2023-05-02 04:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3939,64.8632,14.5307,31.52,0.4625,0.0,0.4625
2023-05-02 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3403,64.8632,14.4771,31.52,0.4625,0.0,0.4625
2023-05-02 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.2205,64.8632,14.3574,31.52,0.4625,0.0,0.4625
2023-05-02 04:20:00,XRPUSDT,Action.SELL,0.459,8.0,-1.1537,-0.0427,79.3162,68.5205,10.7957,23.52,0.4625,3.672,0.4625
2023-05-02 04:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.342,68.5205,10.8216,23.52,0.4625,0.0,0.4625
2023-05-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3326,68.5205,10.8121,23.52,0.4625,0.0,0.4625
2023-05-02 04:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3185,68.5205,10.798,23.52,0.4625,0.0,0.4625
2023-05-02 04:40:00,XRPUSDT,Action.BUY,0.4598,10.0,0.0,0.0,79.3166,63.9225,15.3941,33.48,0.4617,4.598,0.4625
2023-05-02 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3233,63.9225,15.4008,33.48,0.4617,0.0,0.4617
2023-05-02 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3233,63.9225,15.4008,33.48,0.4617,0.0,0.4617
2023-05-02 04:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3132,63.9225,15.3908,33.48,0.4617,0.0,0.4617
2023-05-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3802,63.9225,15.4577,33.48,0.4617,0.0,0.4617
2023-05-02 05:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4237,63.9225,15.5012,33.48,0.4617,0.0,0.4617
2023-05-02 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.417,63.9225,15.4945,33.48,0.4617,0.0,0.4617
2023-05-02 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3835,63.9225,15.4611,33.48,0.4617,0.0,0.4617
2023-05-02 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3802,63.9225,15.4577,33.48,0.4617,0.0,0.4617
2023-05-02 05:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3969,63.9225,15.4745,33.48,0.4617,0.0,0.4617
2023-05-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4137,63.9225,15.4912,33.48,0.4617,0.0,0.4617
2023-05-02 05:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3835,63.9225,15.4611,33.48,0.4617,0.0,0.4617
2023-05-02 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3735,63.9225,15.451,33.48,0.4617,0.0,0.4617
2023-05-02 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3534,63.9225,15.4309,33.48,0.4617,0.0,0.4617
2023-05-02 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3434,63.9225,15.4209,33.48,0.4617,0.0,0.4617
2023-05-02 05:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3199,63.9225,15.3975,33.48,0.4617,0.0,0.4617
2023-05-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.417,63.9225,15.4945,33.48,0.4617,0.0,0.4617
2023-05-02 06:05:00,XRPUSDT,Action.SELL,0.4616,8.0,-0.4216,-0.0156,79.3621,67.6005,11.7616,25.48,0.4617,3.6928,0.4617
2023-05-02 06:10:00,XRPUSDT,Action.BUY,0.4616,10.0,0.0,0.0,79.3436,62.9845,16.3591,35.44,0.4617,4.616,0.4617
2023-05-02 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3542,62.9845,16.3697,35.44,0.4617,0.0,0.4617
2023-05-02 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3826,62.9845,16.3981,35.44,0.4617,0.0,0.4617
2023-05-02 06:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3861,62.9845,16.4016,35.44,0.4617,0.0,0.4617
2023-05-02 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3968,62.9845,16.4123,35.44,0.4617,0.0,0.4617
2023-05-02 06:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3861,62.9845,16.4016,35.44,0.4617,0.0,0.4617
2023-05-02 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3791,62.9845,16.3945,35.44,0.4617,0.0,0.4617
2023-05-02 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4074,62.9845,16.4229,35.44,0.4617,0.0,0.4617
2023-05-02 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3968,62.9845,16.4123,35.44,0.4617,0.0,0.4617
2023-05-02 06:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3861,62.9845,16.4016,35.44,0.4617,0.0,0.4617
2023-05-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3649,62.9845,16.3804,35.44,0.4617,0.0,0.4617
2023-05-02 07:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3791,62.9845,16.3945,35.44,0.4617,0.0,0.4617
2023-05-02 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3791,62.9845,16.3945,35.44,0.4617,0.0,0.4617
2023-05-02 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3932,62.9845,16.4087,35.44,0.4617,0.0,0.4617
2023-05-02 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3826,62.9845,16.3981,35.44,0.4617,0.0,0.4617
2023-05-02 07:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3791,62.9845,16.3945,35.44,0.4617,0.0,0.4617
2023-05-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3791,62.9845,16.3945,35.44,0.4617,0.0,0.4617
2023-05-02 07:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4074,62.9845,16.4229,35.44,0.4617,0.0,0.4617
2023-05-02 07:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4216,62.9845,16.4371,35.44,0.4617,0.0,0.4617
2023-05-02 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4074,62.9845,16.4229,35.44,0.4617,0.0,0.4617
2023-05-02 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.418,62.9845,16.4335,35.44,0.4617,0.0,0.4617
2023-05-02 07:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4322,62.9845,16.4477,35.44,0.4617,0.0,0.4617
2023-05-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.457,62.9845,16.4725,35.44,0.4617,0.0,0.4617
2023-05-02 08:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4606,62.9845,16.4761,35.44,0.4617,0.0,0.4617
2023-05-02 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4641,62.9845,16.4796,35.44,0.4617,0.0,0.4617
2023-05-02 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4464,62.9845,16.4619,35.44,0.4617,0.0,0.4617
2023-05-02 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4499,62.9845,16.4654,35.44,0.4617,0.0,0.4617
2023-05-02 08:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4535,62.9845,16.469,35.44,0.4617,0.0,0.4617
2023-05-02 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4641,62.9845,16.4796,35.44,0.4617,0.0,0.4617
2023-05-02 08:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4535,62.9845,16.469,35.44,0.4617,0.0,0.4617
2023-05-02 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4499,62.9845,16.4654,35.44,0.4617,0.0,0.4617
2023-05-02 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4499,62.9845,16.4654,35.44,0.4617,0.0,0.4617
2023-05-02 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.457,62.9845,16.4725,35.44,0.4617,0.0,0.4617
2023-05-02 08:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4606,62.9845,16.4761,35.44,0.4617,0.0,0.4617
2023-05-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4287,62.9845,16.4442,35.44,0.4617,0.0,0.4617
2023-05-02 09:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4499,62.9845,16.4654,35.44,0.4617,0.0,0.4617
2023-05-02 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4428,62.9845,16.4583,35.44,0.4617,0.0,0.4617
2023-05-02 09:15:00,XRPUSDT,Action.SELL,0.4644,8.0,0.1825,0.0067,79.428,66.6848,12.7431,27.44,0.4617,3.7152,0.4617
2023-05-02 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4143,66.6848,12.7294,27.44,0.4617,0.0,0.4617
2023-05-02 09:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4444,66.6848,12.7596,27.44,0.4617,0.0,0.4617
2023-05-02 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4335,66.6848,12.7486,27.44,0.4617,0.0,0.4617
2023-05-02 09:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.428,66.6848,12.7431,27.44,0.4617,0.0,0.4617
2023-05-02 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4252,66.6848,12.7404,27.44,0.4617,0.0,0.4617
2023-05-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4143,66.6848,12.7294,27.44,0.4617,0.0,0.4617
2023-05-02 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4088,66.6848,12.7239,27.44,0.4617,0.0,0.4617
2023-05-02 09:55:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3978,66.6848,12.713,27.44,0.4617,0.0,0.4617
2023-05-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.406,66.6848,12.7212,27.44,0.4617,0.0,0.4617
2023-05-02 10:05:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3758,66.6848,12.691,27.44,0.4617,0.0,0.4617
2023-05-02 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3868,66.6848,12.702,27.44,0.4617,0.0,0.4617
2023-05-02 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,79.4005,66.6848,12.7157,27.44,0.4617,0.0,0.4617
2023-05-02 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3813,66.6848,12.6965,27.44,0.4617,0.0,0.4617
2023-05-02 10:25:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3621,66.6848,12.6773,27.44,0.4617,0.0,0.4617
2023-05-02 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3731,66.6848,12.6883,27.44,0.4617,0.0,0.4617
2023-05-02 10:35:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3841,66.6848,12.6992,27.44,0.4617,0.0,0.4617
2023-05-02 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3786,66.6848,12.6937,27.44,0.4617,0.0,0.4617
2023-05-02 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3429,66.6848,12.6581,27.44,0.4617,0.0,0.4617
2023-05-02 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,79.3265,66.6848,12.6416,27.44,0.4617,0.0,0.4617
